date,mover,low_signal_return,high_signal_return,high_minus_low_signal_return,low_abs_return,high_abs_return,low_mean_rank,high_mean_rank,n_low,n_high
2015-03-03,positive,0.015293068768213415,0.0229212721283034,0.007628203360089984,0.015293068768213415,0.0229212721283034,0.8907521110081352,0.909525924209659,216,216
2015-03-03,negative,-0.020645685349493553,-0.028689652569370457,-0.008043967219876904,0.020645685349493553,0.028689652569370457,0.11084552880574176,0.08938960972093503,215,216
2015-03-04,positive,0.012493636333305932,0.022511397777412775,0.010017761444106843,0.012493636333305932,0.022511397777412775,0.8858542434029314,0.9143583027988508,215,216
2015-03-04,negative,-0.020654569465398207,-0.03044709488183799,-0.009792525416439782,0.020654569465398207,0.03044709488183799,0.11237105607103122,0.08781473120254055,215,215
2015-03-05,positive,0.015901522620179014,0.029601996514686823,0.01370047389450781,0.015901522620179014,0.029601996514686823,0.8875979803877051,0.9124373676326256,215,216
2015-03-05,negative,-0.01637649916789739,-0.022899574420012,-0.00652307525211461,0.01637649916789739,0.022899574420012,0.10879093553025636,0.09158098450693565,215,215
2015-03-06,positive,0.004064975922846945,0.0118776906334648,0.007812714710617855,0.005253900140177609,0.012490744126569692,0.8828496499707406,0.9172435466741802,215,215
2015-03-06,negative,-0.03419765247125141,-0.04189187537276745,-0.007694222901516043,0.03419765247125141,0.04189187537276745,0.11618442483734137,0.08426277119139988,214,215
2015-03-09,positive,0.01631133831630627,0.026104223794419096,0.009792885478112825,0.01631133831630627,0.026104223794419096,0.8811454488337392,0.918953162660413,214,215
2015-03-09,negative,-0.021448372382442106,-0.03268274689691706,-0.011234374514474954,0.021448372382442106,0.03268274689691706,0.11608724486679406,0.08419286717802385,214,214
2015-03-10,positive,0.005003763207931297,0.010561104389578158,0.005557341181646861,0.005155384304016365,0.010665428144029956,0.8898001228184861,0.9104328509273498,213,214
2015-03-10,negative,-0.033997581179299574,-0.04004863062032842,-0.006051049441028848,0.033997581179299574,0.04004863062032842,0.11246255466853314,0.0877249746329202,213,213
2015-03-11,positive,0.0226879285344114,0.029879680463598426,0.007191751929187026,0.0226879285344114,0.029879680463598426,0.8882994062209173,0.9120746003241972,214,214
2015-03-11,negative,-0.014903765545270023,-0.021128586066442988,-0.006224820521172965,0.014903765545270023,0.021128586066442988,0.10983040207898474,0.0903088175538399,213,214
2015-03-12,positive,0.03215225166225188,0.03903491754927353,0.006882665887021654,0.03215225166225188,0.03903491754927353,0.8887225374400043,0.9115580986685086,214,214
2015-03-12,negative,-0.00901837632997243,-0.019477736552682604,-0.010459360222710174,0.00901837632997243,0.019477736552682604,0.11381133699609569,0.08643985557294352,213,214
2015-03-13,positive,0.010846387139730674,0.020161369130660807,0.009314981990930133,0.010846387139730674,0.020161369130660807,0.8867943094301995,0.9133928688571191,214,214
2015-03-13,negative,-0.021880517852191757,-0.03249087960142047,-0.010610361749228713,0.021880517852191757,0.03249087960142047,0.12099033131875013,0.07938786577392536,213,214
2015-03-16,positive,0.022678094557577983,0.030074277671947088,0.007396183114369105,0.022678094557577983,0.030074277671947088,0.8837253969016138,0.9162921043198679,214,215
2015-03-16,negative,-0.017331531528319146,-0.024789690550204132,-0.007458159021884986,0.017331531528319146,0.024789690550204132,0.11080615661298981,0.08956750055655714,214,214
2015-03-17,positive,0.01908639475779088,0.027223997980098526,0.008137603222307645,0.01908639475779088,0.027223997980098526,0.8895698230709853,0.9106609946933769,214,215
2015-03-17,negative,-0.01417932176054741,-0.02022821273596059,-0.00604889097541318,0.01417932176054741,0.02022821273596059,0.1133019480944261,0.08688470612862567,214,214
2015-03-18,positive,0.039294841714861785,0.042645092149558285,0.0033502504346965,0.039294841714861785,0.042645092149558285,0.8948357935190846,0.9051401869158878,214,215
2015-03-18,negative,-0.006142790777597048,-0.01391114239647076,-0.007768351618873712,0.006403532205643331,0.014141538500021764,0.11156542056074767,0.0889018691588785,214,214
2015-03-19,positive,0.013377755962090027,0.02119526150096911,0.007817505538879083,0.013377755962090027,0.02119526150096911,0.8879653745978244,0.9120346254021755,214,214
2015-03-19,negative,-0.026607601628660806,-0.0316465075579529,-0.005038905929292098,0.026607601628660806,0.0316465075579529,0.10742377763850866,0.09307820263083018,213,214
2015-03-20,positive,0.03468967665835916,0.03730391580262656,0.002614239144267401,0.03468967665835916,0.03730391580262656,0.8958256764324968,0.9042679565263047,214,214
2015-03-20,negative,-0.008439608354659135,-0.01223522674974679,-0.003795618395087656,0.008499583694165133,0.012317478759540909,0.10586568725712578,0.09453537925723687,213,214
2015-03-23,positive,0.035803680700437594,0.0320782535253401,-0.0037254271750974954,0.035803680700437594,0.0320782535253401,0.8833053772982566,0.9170668888720551,215,215
2015-03-23,negative,-0.01663828591129185,-0.021027423872606914,-0.0043891379613150636,0.01663828591129185,0.021027423872606914,0.1072243990902093,0.09290205287478222,214,215
2015-03-24,positive,0.015388584812450212,0.02132434799467777,0.00593576318222756,0.015388584812450212,0.02132434799467777,0.8923303451561214,0.9079489844528171,215,215
2015-03-24,negative,-0.017716775953342312,-0.022132660538041537,-0.004415884584699225,0.017716775953342312,0.022132660538041537,0.10966950347204094,0.09056125763284396,214,215
2015-03-25,positive,0.010658067501184684,0.014944277531273158,0.004286210030088474,0.01068569882402368,0.014979597217033151,0.8944620501464638,0.9058844585213468,214,215
2015-03-25,negative,-0.03142081592223883,-0.04103766284614934,-0.009616846923910509,0.03142081592223883,0.04103766284614934,0.11398360126935417,0.08610968231273537,214,214
2015-03-26,positive,0.013965310181796765,0.021620786472590546,0.007655476290793781,0.013965310181796765,0.021620786472590546,0.885147174425714,0.9147837426646384,214,215
2015-03-26,negative,-0.019921526195232006,-0.0243345336410166,-0.004413007445784593,0.019921526195232006,0.0243345336410166,0.10912197571840336,0.09134531400122284,214,214
2015-03-27,positive,0.018196080320310455,0.02551951819382212,0.007323437873511664,0.018196080320310455,0.02551951819382212,0.8873283436665749,0.9130456628785397,214,214
2015-03-27,negative,-0.018954970108865855,-0.021699046873426074,-0.0027440767645602188,0.018954970108865855,0.021699046873426074,0.10538248973347644,0.09473594526221966,213,214
2015-03-30,positive,0.02634790677624903,0.03325896399654891,0.006911057220299877,0.02634790677624903,0.03325896399654891,0.8855859304530714,0.9147207210363584,213,214
2015-03-30,negative,-0.009641693068111619,-0.015330041503781821,-0.005688348435670202,0.009641693068111619,0.015330041503781821,0.10101250216103584,0.09300875179404987,206,207
2015-03-31,positive,0.014180780443379573,0.01919333881181376,0.005012558368434186,0.014180780443379573,0.01919333881181376,0.8888777178426865,0.9114029182658262,214,214
2015-03-31,negative,-0.020002261231977583,-0.023608801487723385,-0.0036065402557458014,0.020002261231977583,0.023608801487723385,0.10912638286846117,0.09110291739157042,213,214
2015-04-01,positive,0.02242045327845578,0.027279558660370136,0.004859105381914357,0.02242045327845578,0.027279558660370136,0.8949132363138408,0.9053424345353721,214,215
2015-04-01,negative,-0.017003176588950474,-0.02447643200870133,-0.007473255419750857,0.017003176588950474,0.02447643200870133,0.11322671946480825,0.08695993475824354,214,214
2015-04-02,positive,0.02247284603351933,0.03230469609741401,0.009831850063894677,0.02247284603351933,0.03230469609741401,0.8824060291504975,0.9176053354767931,214,215
2015-04-02,negative,-0.010150097969973581,-0.01484350042271775,-0.00469340245274417,0.010150097969973581,0.01484350042271775,0.11131469703649706,0.08905896013304988,214,214
2015-04-06,positive,0.028651681892049283,0.04183841074893277,0.013186728856883486,0.028651681892049283,0.04183841074893277,0.8847231870950264,0.9156508194500882,214,214
2015-04-06,negative,-0.008000210615823969,-0.012175235646609155,-0.004175025030785186,0.008000210615823969,0.012175235646609155,0.10986661750148702,0.09027277136228389,213,214
2015-04-07,positive,0.014941973233003744,0.023037682857049192,0.008095709624045449,0.014941973233003744,0.023037682857049192,0.8888567864946076,0.9113707148205624,214,215
2015-04-07,negative,-0.01999669219556043,-0.023201619659937535,-0.003204927464377106,0.01999669219556043,0.023201619659937535,0.10901391620620927,0.09117273801684248,214,214
2015-04-08,positive,0.019676571510370687,0.03258651722060841,0.012909945710237722,0.019676571510370687,0.03258651722060841,0.8829933740418345,0.9172859555671041,215,215
2015-04-08,negative,-0.01511677667306097,-0.020925042882114844,-0.005808266209053874,0.01511677667306097,0.020925042882114844,0.10949764179675943,0.09073231995149626,214,215
2015-04-09,positive,0.018272597525502664,0.02484337107919235,0.006570773553689686,0.018272597525502664,0.02484337107919235,0.8872828555976203,0.9126582687338503,215,216
2015-04-09,negative,-0.019060011096932394,-0.021543013074931627,-0.0024830019779992323,0.019060011096932394,0.021543013074931627,0.10372958355868037,0.09673553272038939,215,215
2015-04-10,positive,0.017209571582951628,0.02769210866558527,0.010482537082633643,0.017209571582951628,0.02769210866558527,0.8819870200108166,0.9179295865633075,215,216
2015-04-10,negative,-0.01068718106355215,-0.015485877998952964,-0.004798696935400814,0.01068718106355215,0.015485877998952964,0.1116257436452136,0.08883937263385613,215,215
2015-04-13,positive,0.011839576022583287,0.018511276753697282,0.006671700731113995,0.011839576022583287,0.018511276753697282,0.885904681477632,0.9143746481313066,215,215
2015-04-13,negative,-0.016608283840944402,-0.022048785357584463,-0.005440501516640061,0.016608283840944402,0.022048785357584463,0.1143511025252789,0.0859014334589234,214,215
2015-04-14,positive,0.024395542512094328,0.03452308272631558,0.010127540214221253,0.024395542512094328,0.03452308272631558,0.890752502092342,0.9095767528635891,214,215
2015-04-14,negative,-0.01143744758145576,-0.017116487572778807,-0.0056790399913230465,0.01143744758145576,0.017116487572778807,0.11531637955084391,0.08477690403124563,214,214
2015-04-15,positive,0.032530261926879744,0.04672404505508485,0.014193783128205108,0.032530261926879744,0.04672404505508485,0.8826560758384104,0.9177161903319012,215,215
2015-04-15,negative,-0.00917484995402114,-0.01515214168393345,-0.00597729172991231,0.00917484995402114,0.01515214168393345,0.11711815536893926,0.08305431406711614,214,215
2015-04-16,positive,0.013161491868760502,0.02143542227944419,0.008273930410683687,0.013161491868760502,0.02143542227944419,0.8812591223119588,0.9187468791432063,215,216
2015-04-16,negative,-0.01792237579794916,-0.02403644489119341,-0.006114069093244252,0.01792237579794916,0.02403644489119341,0.11124733763636167,0.08912458240083034,215,215
2015-04-17,positive,0.0025722273018611262,0.007154691865705562,0.004582464563844436,0.003212957471177058,0.00754652362399662,0.8864139113589362,0.9137092046120776,214,215
2015-04-17,negative,-0.02882153760743622,-0.03352445049002955,-0.004702912882593328,0.02882153760743622,0.03352445049002955,0.10946076249814567,0.09081934954667224,214,214
2015-04-20,positive,0.022560506379033278,0.02875770163199507,0.006197195252961793,0.022560506379033278,0.02875770163199507,0.8868391686427676,0.9134718847622353,214,215
2015-04-20,negative,-0.010309193082884248,-0.01598581933455655,-0.005676626251672303,0.010309193082884248,0.01598581933455655,0.10570577312037942,0.09438751046171014,214,214
2015-04-21,positive,0.01492810804541481,0.02310884632518907,0.00818073827977426,0.01492810804541481,0.02310884632518907,0.8874418102546138,0.9125931399851765,213,214
2015-04-21,negative,-0.02175956187128424,-0.030414887936089225,-0.008655326064804986,0.02175956187128424,0.030414887936089225,0.11201291905979913,0.0883624915455505,213,213
2015-04-22,positive,0.01840554992313439,0.02707518245537789,0.008669632532243503,0.01840554992313439,0.02707518245537789,0.8875892943653163,0.9125398905858216,213,214
2015-04-22,negative,-0.012782404749579932,-0.016447123222210598,-0.0036647184726306663,0.012782404749579932,0.016447123222210598,0.10542570620722459,0.0948557196839574,213,213
2015-04-23,positive,0.022514549947349947,0.03388592952693922,0.01137137957958927,0.022514549947349947,0.03388592952693922,0.8855427260890544,0.9144833499256634,213,214
2015-04-23,negative,-0.010337454943964913,-0.018944409473325673,-0.00860695452936076,0.010337454943964913,0.018944409473325673,0.11568220522887049,0.08469320537647913,213,213
2015-04-24,positive,0.014382751643599031,0.027194656595142353,0.012811904951543322,0.014382751643599031,0.027194656595142353,0.8787127020775034,0.9216630611916371,213,213
2015-04-24,negative,-0.016480539333166202,-0.02794687875041339,-0.011466339417247187,0.016480539333166202,0.02794687875041339,0.11681452005990942,0.0833581416477572,212,213
2015-04-27,positive,0.01359383488298325,0.02316422123011569,0.00957038634713244,0.01359383488298325,0.02316422123011569,0.8842804634826503,0.9160014914045679,213,213
2015-04-27,negative,-0.022529296983752972,-0.028163905659670307,-0.005634608675917335,0.022529296983752972,0.028163905659670307,0.10979615902964958,0.0904373610081542,212,213
2015-04-28,positive,0.02087675366460679,0.03063538666230466,0.009758632997697868,0.02087675366460679,0.03063538666230466,0.8844483843723056,0.9159273788968347,213,213
2015-04-28,negative,-0.013077078559206382,-0.02182594334181433,-0.00874886478260795,0.013077078559206382,0.02182594334181433,0.11329617058234442,0.08685997305265757,212,213
2015-04-29,positive,0.019492700292546034,0.02800031229753734,0.008507612004991307,0.019492700292546034,0.02800031229753734,0.8895598950228563,0.9106281632752162,213,213
2015-04-29,negative,-0.02589432410171641,-0.036074944651197205,-0.010180620549480796,0.02589432410171641,0.036074944651197205,0.11540858326458561,0.08494518277191751,212,213
2015-04-30,positive,0.012194162446769454,0.027028197514948563,0.014834035068179109,0.012194162446769454,0.027028197514948563,0.887153092895778,0.9169998094166333,208,208
2015-04-30,negative,-0.03512019816312079,-0.04504917102159918,-0.009928972858478387,0.03512019816312079,0.04504917102159918,0.11282707348767303,0.08732759311530003,211,212
2015-05-01,positive,0.024273765076804593,0.037863743383763124,0.01358997830695853,0.024273765076804593,0.037863743383763124,0.8853571396830757,0.9148560700045777,212,213
2015-05-01,negative,-0.013989754444184283,-0.01954336363329892,-0.005553609189114638,0.013989754444184283,0.01954336363329892,0.10489561762902265,0.09529279499462312,212,212
2015-05-04,positive,0.01968316016534775,0.023916071838831106,0.004232911673483355,0.01968316016534775,0.023916071838831106,0.8894561598224195,0.9109638221485777,212,213
2015-05-04,negative,-0.014166413988578552,-0.01879210118073532,-0.0046256871921567695,0.014166413988578552,0.01879210118073532,0.11297114317425082,0.0875592377796189,212,213
2015-05-05,positive,0.0082937041562571,0.018529434907712927,0.010235730751455827,0.0082937041562571,0.018529434907712927,0.8864561995421135,0.9114712615977827,215,215
2015-05-05,negative,-0.03275632356657213,-0.03925459434111281,-0.006498270774540675,0.03275632356657213,0.03925459434111281,0.10717745447435545,0.09301095814929035,212,212
2015-05-06,positive,0.012377942397298263,0.024516389565058687,0.012138447167760424,0.012377942397298263,0.024516389565058687,0.8794881967863518,0.9204159536659207,213,214
2015-05-06,negative,-0.023032940335337166,-0.03090054411011431,-0.007867603774777143,0.023032940335337166,0.03090054411011431,0.10863805682294075,0.09183142674513434,213,213
2015-05-07,positive,0.020063900308631148,0.03205747340162477,0.011993573092993624,0.020063900308631148,0.03205747340162477,0.884223767358016,0.9159831486520236,213,214
2015-05-07,negative,-0.02309050040635168,-0.04131513024982709,-0.018224629843475407,0.02309050040635168,0.04131513024982709,0.1172014113120668,0.08298611798938654,213,213
2015-05-08,positive,0.02901037986395335,0.04258946911164728,0.01357908924769393,0.02901037986395335,0.04258946911164728,0.8857817595272025,0.91449887658131,214,214
2015-05-08,negative,-0.007714054830977985,-0.015718684684429364,-0.008004629853451378,0.007714054830977985,0.015718684684429364,0.10931523032802366,0.09040413356346372,213,213
2015-05-11,positive,0.014282419009880755,0.021572324205606966,0.007289905195726211,0.014282419009880755,0.021572324205606966,0.8856851112428512,0.9146205744533148,214,215
2015-05-11,negative,-0.021448380106030736,-0.028030100212156326,-0.00658172010612559,0.021448380106030736,0.028030100212156326,0.10946653996373273,0.09062674361835682,214,214
2015-05-12,positive,0.017627651256010565,0.025302732487251737,0.007675081231241172,0.017627651256010565,0.025302732487251737,0.896475866403693,0.9036173302412276,215,215
2015-05-12,negative,-0.01743382588105134,-0.02641561036103026,-0.00898178447997892,0.01743382588105134,0.02641561036103026,0.11333082195956834,0.08710310149764841,214,215
2015-05-13,positive,0.01479599435417441,0.025097283662000862,0.010301289307826452,0.01479599435417441,0.025097283662000862,0.8775795366127777,0.922502108288586,215,216
2015-05-13,negative,-0.018319397858442006,-0.024696366932062664,-0.006376969073620658,0.018319397858442006,0.024696366932062664,0.11292469957638109,0.08735411083254084,215,215
2015-05-14,positive,0.023929108306514058,0.032600111499157806,0.008671003192643748,0.023929108306514058,0.032600111499157806,0.8848799368600867,0.9151428276253939,215,216
2015-05-14,negative,-0.01223378720762298,-0.018183224292109577,-0.005949437084486597,0.01223378720762298,0.018183224292109577,0.10733893375714919,0.0930329862800428,215,215
2015-05-15,positive,0.01685538849416923,0.026311461030536692,0.009456072536367464,0.01685538849416923,0.026311461030536692,0.8829455615708516,0.9170544384291484,216,216
2015-05-15,negative,-0.013935165910036079,-0.020744168705467275,-0.006809002795431196,0.013935165910036079,0.020744168705467275,0.1063875249554848,0.09410500988227206,215,216
2015-05-18,positive,0.019628622188131217,0.027359008935339185,0.007730386747207968,0.019628622188131217,0.027359008935339185,0.8890615544220627,0.9110732479691587,215,216
2015-05-18,negative,-0.01437297909763183,-0.020470477452962255,-0.006097498355330425,0.01437297909763183,0.020470477452962255,0.11044026108757674,0.08983854932134519,215,215
2015-05-19,positive,0.01177564113380987,0.017889924209788525,0.0061142830759786555,0.01177564113380987,0.017889924209788525,0.8851566654658364,0.9152138764517181,216,216
2015-05-19,negative,-0.025348211467418835,-0.03350841667205587,-0.008160205204637033,0.025348211467418835,0.03350841667205587,0.10968256190958346,0.09045468581133241,215,216
2015-05-20,positive,0.013982434055621515,0.024847346198427808,0.010864912142806294,0.013982434055621515,0.024847346198427808,0.8853888567687521,0.9148878959987757,217,217
2015-05-20,negative,-0.011896085705166292,-0.01837444361428795,-0.006478357909121659,0.011896085705166292,0.01837444361428795,0.11440288882055488,0.08584756066454674,216,217
2015-05-21,positive,0.019146007458764196,0.02776764525094738,0.008621637792183185,0.019146007458764196,0.02776764525094738,0.8907496909070474,0.9094833591576353,217,218
2015-05-21,negative,-0.012434608773893316,-0.020344320740878316,-0.007909711966985,0.012434608773893316,0.020344320740878316,0.11311211538339191,0.08707196192907934,217,217
2015-05-22,positive,0.009726394805098322,0.016879467178055534,0.007153072372957212,0.009726394805098322,0.016879467178055534,0.8839397102630038,0.9161703583557199,217,218
2015-05-22,negative,-0.01604378861999207,-0.021382068373735543,-0.005338279753743472,0.01604378861999207,0.021382068373735543,0.10958597482835587,0.0906902682655668,217,217
2015-05-26,positive,0.003010152642236742,0.011068388471504565,0.008058235829267823,0.00412718070670456,0.01191003002803792,0.891277943352312,0.909049188491176,217,218
2015-05-26,negative,-0.03097949727279937,-0.03348375949410021,-0.0025042622213008355,0.03097949727279937,0.03348375949410021,0.10277409180130491,0.09731790451884229,217,217
2015-05-27,positive,0.020664924513769504,0.02658904322675287,0.005924118712983366,0.020664924513769504,0.02658904322675287,0.8877614729554673,0.9121823870122183,217,218
2015-05-27,negative,-0.008600766128735674,-0.015120081352660327,-0.006519315223924653,0.008600766128735674,0.015120081352660327,0.11151861368897194,0.08894221580411558,217,217
2015-05-28,positive,0.011941467468559995,0.020164661364257923,0.008223193895697927,0.011941467468559995,0.020164661364257923,0.8877742147847693,0.9121697036316746,217,218
2015-05-28,negative,-0.017691805727092735,-0.024531892609837607,-0.006840086882744872,0.017691805727092735,0.024531892609837607,0.10809955615961263,0.0923612733334749,217,217
2015-05-29,positive,0.011312847509442857,0.017154116001853625,0.0058412684924107686,0.011312847509442857,0.017154116001853625,0.892781684153247,0.9074950686142806,217,217
2015-05-29,negative,-0.020789150845396728,-0.024570247518608947,-0.0037810966732122198,0.020789150845396728,0.024570247518608947,0.10952341294246276,0.09070455047868452,216,217
2015-06-01,positive,0.016941227604844063,0.024769634652358256,0.007828407047514193,0.016941227604844063,0.024769634652358256,0.8910289400099498,0.9093416019076046,216,216
2015-06-01,negative,-0.016420439945651743,-0.020496292247608027,-0.004075852301956284,0.016420439945651743,0.020496292247608027,0.10627012936652414,0.09385132005558129,215,216
2015-06-02,positive,0.02512429746754684,0.031998872834762875,0.006874575367216036,0.02512429746754684,0.031998872834762875,0.8907527379299707,0.9092969844563343,216,217
2015-06-02,negative,-0.012520577406999479,-0.015406803163778526,-0.0028862257567790466,0.012520577406999479,0.015406803163778526,0.10740697893636347,0.09296322004558932,216,216
2015-06-03,positive,0.022821717109658263,0.028336066401829892,0.005514349292171629,0.022821717109658263,0.028336066401829892,0.8920103978688666,0.9079896021311334,216,216
2015-06-03,negative,-0.017087672504980042,-0.020723282531469996,-0.0036356100264899535,0.017087672504980042,0.020723282531469996,0.10731452004532453,0.09318230643636677,215,216
2015-06-04,positive,0.0029931352313183005,0.010450458363739574,0.007457323132421274,0.0035900763620677727,0.010787299398543471,0.8844578866900294,0.9156348776884492,216,216
2015-06-04,negative,-0.026580647308484612,-0.029921787077792,-0.0033411397693073885,0.026580647308484612,0.029921787077792,0.10830888380722267,0.09209978183192469,215,216
2015-06-05,positive,0.02194797520394234,0.028674244775814345,0.006726269571872005,0.02194797520394234,0.028674244775814345,0.8912055848534626,0.9089391436045711,215,216
2015-06-05,negative,-0.01590419257962562,-0.020967686513103503,-0.005063493933477884,0.01590419257962562,0.020967686513103503,0.110589392236535,0.08968941817238697,215,215
2015-06-08,positive,0.007861826948533799,0.015457330169755703,0.007595503221221904,0.007861826948533799,0.015457330169755703,0.8868866658005284,0.9133926638084102,215,215
2015-06-08,negative,-0.020803271629719695,-0.024844025442151488,-0.004040753812431793,0.020803271629719695,0.024844025442151488,0.11040372265441444,0.08983045342341169,214,215
