signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
2022-12-14,negative,5,-0.03839446511579482,-0.019815962911603834,0.01857850220419098,-0.03476915805255225,-0.036218446120407796
2022-12-21,positive,1,-0.017522737260243528,-0.015240578477535436,0.0022821587827080965,0.045917969336166306,0.049476944312235614
2022-12-21,negative,1,-0.011913397353912168,-0.013970826902976846,-0.002057429549064678,-0.013850659912272884,-0.017026014348676254
2022-12-19,positive,3,0.009514135394935414,0.006927612180992024,-0.0025865232139433924,0.018137433248443892,0.028827797680555066
2022-12-19,negative,3,-0.0015542096359225156,0.009284128525230983,0.010838338161153493,-0.06199388184201774,-0.0638135291516004
2022-12-15,positive,5,-0.009153414173982093,-0.011838802916162322,-0.0026853887421802265,0.06720776663198413,0.010374210361834151
2022-12-15,negative,5,-0.04192826173127156,-0.03215891705340381,0.00976934467786775,-0.05811846911824771,-0.0592118776569013
2022-12-22,positive,1,-0.002551379849658299,-0.0021810364241034393,0.0003703434255548588,0.015228370420215987,0.015957599172579266
2022-12-22,negative,1,0.0058249151907641735,0.00374037203190372,-0.0020845431588604533,-0.04608090817046363,-0.046767861065733836
2022-12-20,positive,3,0.00676867681460659,0.010736106177943414,0.003967429363336821,0.03711835998132051,0.03715094595998377
2022-12-20,negative,3,-0.004177655568512005,-0.0007212685323788143,0.003456387036133191,-0.027022118212723316,-0.030043699925630118
2022-12-16,positive,5,-0.019541241847823018,-0.009310321542999184,0.010230920304823834,0.02409420949181215,0.032836901253735076
2022-12-16,negative,5,-0.033055258888901165,-0.006260188038305516,0.026795070850595654,-0.03954550947356559,-0.03845122969405383
2022-12-23,positive,1,-0.005359468591861824,-0.004688062691914678,0.0006714058999471453,0.031520550971635274,0.032509455237161665
2022-12-23,negative,1,-0.025006141944644324,-0.027483023317548927,-0.0024768813729046015,-0.027927450400470132,-0.03326015363575634
2022-12-21,positive,3,-0.027272819933906057,-0.017267671287935583,0.010005148645970473,0.045917969336166306,0.049476944312235614
2022-12-21,negative,3,-0.03734920148473449,-0.024403863207421553,0.012945338277312929,-0.013850659912272884,-0.017026014348676254
2022-12-19,positive,5,0.017299087230095562,0.011223050773607964,-0.006076036456487592,0.018137433248443892,0.028827797680555066
2022-12-19,negative,5,-0.03978425974312348,-0.02112254141539657,0.018661718327726916,-0.06199388184201774,-0.0638135291516004
2022-12-27,positive,1,-0.0184143313781105,-0.021265786082548088,-0.0028514547044375853,0.01968770366013331,0.021892410571126113
2022-12-27,negative,1,0.0012829068207746792,-0.0033969558651826895,-0.00467986268595737,-0.04962767745052663,-0.05113917566581957
2022-12-22,positive,3,-0.018246038516533288,-0.019069896354066897,-0.0008238578375336089,0.015228370420215987,0.015957599172579266
2022-12-22,negative,3,-0.02950653627725632,-0.028903651512172574,0.0006028847650837473,-0.04608090817046363,-0.046767861065733836
2022-12-20,positive,5,-0.018171961698235536,-0.011607186738718616,0.006564774959516922,0.03711835998132051,0.03715094595998377
2022-12-20,negative,5,-0.027005906941782797,-0.030362963907207864,-0.003357056965425059,-0.027022118212723316,-0.030043699925630118
2022-12-28,positive,1,0.03587858586473951,0.038143753244904086,0.0022651673801645823,0.019665621495106374,0.019145251348703395
2022-12-28,negative,1,0.03294724508177886,0.02687746243525631,-0.006069782646522549,-0.041310502984575934,-0.04284492847530931
2022-12-23,positive,3,0.007517634458644454,0.002116883783486773,-0.005400750675157682,0.031520550971635274,0.032509455237161665
2022-12-23,negative,3,0.01586104148981129,0.005975320932413433,-0.009885720557397856,-0.027927450400470132,-0.03326015363575634
2022-12-21,positive,5,-0.007033529268790828,0.00012205910476041359,0.007155588373551243,0.045917969336166306,0.049476944312235614
2022-12-21,negative,5,-0.009504316586447509,-0.008140992032390874,0.001363324554056634,-0.013850659912272884,-0.017026014348676254
2022-12-29,positive,1,0.00937674556241377,0.008571954116092195,-0.0008047914463215763,0.0692805464991177,0.07427728506925994
2022-12-29,negative,1,0.0006682352466142262,0.001001222855174254,0.00033298760856002803,-0.001696105838318452,-0.0021057439059894412
2022-12-27,positive,3,0.0016862273889863282,0.004876159786811967,0.0031899323978256387,0.01968770366013331,0.021892410571126113
2022-12-27,negative,3,0.06551084928022691,0.054549615452971725,-0.010961233827255163,-0.04962767745052663,-0.05113917566581957
2022-12-22,positive,5,0.011206593318262969,0.009092604795755906,-0.002113988522507065,0.015228370420215987,0.015957599172579266
2022-12-22,negative,5,0.021585817483255478,0.020073266429635122,-0.0015125510536203547,-0.04608090817046363,-0.046767861065733836
2022-12-30,positive,1,-0.013772835166764969,-0.01680724785265112,-0.003034412685886151,0.029919657549537227,0.03591319138574122
2022-12-30,negative,1,0.0052225070293047005,0.001171513715705154,-0.004050993313599545,-0.01947482948996686,-0.020209857966458154
2022-12-28,positive,3,0.03058421456817474,0.03699737314011288,0.00641315857193814,0.019665621495106374,0.019145251348703395
